03/27/1986,T,92.25,TEST1
03/27/1986,VZ,125.12,TEST1
03/27/1986,WMT,39.63,TEST1
03/27/1986,IBM,149.13,TEST1
03/31/1986,C,76.0,TEST1
03/31/1986,GE,78.5,TEST1
03/31/1986,HD,16.12,TEST1
03/31/1986,IBM,151.5,TEST1
03/31/1986,JNJ,57.38,TEST1
03/31/1986,MRK,174.25,TEST1
03/31/1986,MSFT,27.5,TEST1
03/31/1986,PFE,60.13,TEST1
03/31/1986,T,92.87,TEST1
03/31/1986,VZ,124.25,TEST1
03/31/1986,WMT,39.38,TEST1
03/31/1986,IBM,151.5,TEST1
04/01/1986,C,74.62,TEST1
04/01/1986,GE,77.12,TEST1
04/01/1986,HD,15.88,TEST1
04/01/1986,IBM,149.13,TEST1
04/01/1986,JNJ,55.75,TEST1
04/01/1986,MRK,175.88,TEST1
04/01/1986,MSFT,27.25,TEST1
04/01/1986,PFE,58.75,TEST1
04/01/1986,T,93.37,TEST1
04/01/1986,VZ,121.75,TEST1
04/01/1986,WMT,38.75,TEST1
04/01/1986,IBM,149.13,TEST1
04/02/1986,C,74.37,TEST1
04/02/1986,GE,77.25,TEST1
04/02/1986,HD,15.75,TEST1
04/02/1986,IBM,151.0,TEST1
04/02/1986,JNJ,56.5,TEST1
04/02/1986,MRK,174.5,TEST1
04/02/1986,MSFT,27.5,TEST1
04/02/1986,PFE,58.5,TEST1
04/02/1986,T,93.75,TEST1
04/02/1986,VZ,123.75,TEST1
04/02/1986,WMT,39.38,TEST1
04/02/1986,IBM,151.0,TEST1
04/03/1986,C,73.0,TEST1
04/03/1986,GE,75.5,TEST1
04/03/1986,HD,15.0,TEST1
04/03/1986,IBM,149.63,TEST1
04/03/1986,JNJ,55.88,TEST1
04/03/1986,MRK,170.5,TEST1
04/03/1986,MSFT,27.75,TEST1
04/03/1986,PFE,58.63,TEST1
